"Lon","Lat","Warm_Season_Var","SE"
113.375,-23.9749984741211,0.703159809112549,0.110063891644558
113.375,-23.9249954223633,0.703618824481964,0.1111921330084
113.375,-23.875,0.702145636081696,0.11239164227059
113.424987792969,-23.9749984741211,0.701726138591766,0.109670558129244
113.424987792969,-23.9249954223633,0.702297747135162,0.110930616949105
113.424987792969,-23.875,0.700531661510468,0.112100538627944
113.424987792969,-23.8249969482422,0.69829386472702,0.113280758694665
113.424987792969,-23.7749938964844,0.694690465927124,0.114696858611365
113.475006103516,-23.875,0.699244022369385,0.112007480906114
113.475006103516,-23.8249969482422,0.69731467962265,0.113081634258714
113.475006103516,-23.7749938964844,0.694283664226532,0.114424127903542
113.475006103516,-23.7249984741211,0.691502332687378,0.115883969721693
113.475006103516,-23.6749954223633,0.688552141189575,0.117202869654895
113.475006103516,-23.625,0.685972094535828,0.118472950075568
113.524993896484,-23.875,0.697977602481842,0.112063888202116
113.524993896484,-23.8249969482422,0.696301102638245,0.112882614810961
113.524993896484,-23.7749938964844,0.693115949630737,0.114232228564558
113.524993896484,-23.7249984741211,0.69081050157547,0.115624792035921
113.524993896484,-23.6749954223633,0.688560903072357,0.116931227006589
113.524993896484,-23.625,0.686795175075531,0.11815230657148
113.524993896484,-23.5749969482422,0.684306979179382,0.119020978929898
113.524993896484,-22.7249984741211,0.604641437530518,0.124203702284128
113.524993896484,-22.6749954223633,0.596120595932007,0.123803678157224
113.524993896484,-22.625,0.587318122386932,0.123527921880394
113.524993896484,-22.5749969482422,0.578175246715546,0.123268152442955
113.575012207031,-23.7749938964844,0.692918121814728,0.114197458381929
113.575012207031,-23.7249984741211,0.690930545330048,0.115491714721514
113.575012207031,-23.6749954223633,0.688223421573639,0.116723837136062
113.575012207031,-23.625,0.686455488204956,0.117912857122735
113.575012207031,-23.5749969482422,0.684144556522369,0.118768835453458
113.575012207031,-23.5249938964844,0.682200133800507,0.119492881795581
113.575012207031,-22.7749938964844,0.613121330738068,0.124291224264556
113.575012207031,-22.7249984741211,0.60563862323761,0.1239842483151
113.575012207031,-22.6749954223633,0.597560584545135,0.123522891991224
113.575012207031,-22.625,0.589575171470642,0.123223694712875
113.575012207031,-22.5749969482422,0.581505060195923,0.122777113091911
113.575012207031,-22.5249938964844,0.574016094207764,0.12263826142656
113.575012207031,-22.4749984741211,0.567911028862,0.122875611111324
113.625,-23.6749954223633,0.686942160129547,0.116848906714201
113.625,-23.625,0.685262978076935,0.117800815625653
113.625,-23.5749969482422,0.68281477689743,0.118464302865724
113.625,-23.5249938964844,0.680809915065765,0.119044668085342
113.625,-23.1749954223633,0.644424974918365,0.121612154491569
113.625,-23.125,0.639759421348572,0.122335704525843
113.625,-23.0749969482422,0.63634592294693,0.122922025439658
113.625,-22.875,0.623665392398834,0.124463586254148
113.625,-22.8249969482422,0.618342876434326,0.124532048104269
113.625,-22.7749938964844,0.611938297748566,0.124212120428811
113.625,-22.7249984741211,0.605127215385437,0.123825926111028
113.625,-22.6749954223633,0.597720980644226,0.123213720833971
113.625,-22.625,0.589993178844452,0.122724638081181
113.625,-22.5749969482422,0.58298134803772,0.122263663532574
113.625,-22.5249938964844,0.576791107654572,0.122114408491142
113.625,-22.4749984741211,0.572013556957245,0.122256381169317
113.625,-22.4249954223633,0.567991733551025,0.122752774918509
113.625,-22.375,0.564788401126862,0.123474578330927
113.674987792969,-23.5749969482422,0.680339992046356,0.118081544525362
113.674987792969,-23.5249938964844,0.6780726313591,0.118533270568077
113.674987792969,-23.4749984741211,0.674871146678925,0.118852883278938
113.674987792969,-23.4249954223633,0.671482026576996,0.119227280740908
113.674987792969,-23.375,0.666842699050903,0.119411286876205
113.674987792969,-23.3249969482422,0.660833299160004,0.119738201039087
113.674987792969,-23.2749938964844,0.654074430465698,0.120078467792004
113.674987792969,-23.2249984741211,0.647515892982483,0.120668014706843
113.674987792969,-23.1749954223633,0.641922831535339,0.121394198990472
113.674987792969,-23.125,0.63700795173645,0.122162292654261
113.674987792969,-23.0749969482422,0.633489191532135,0.122796698163213
113.674987792969,-23.0249938964844,0.630502998828888,0.123366173243282
113.674987792969,-22.9749984741211,0.627862393856049,0.123771074549248
113.674987792969,-22.9249954223633,0.624559700489044,0.124151532693613
113.674987792969,-22.875,0.620501339435577,0.124458680441941
113.674987792969,-22.8249969482422,0.615741670131683,0.124551719075007
113.674987792969,-22.7749938964844,0.610344052314758,0.124274015744304
113.674987792969,-22.7249984741211,0.604316890239716,0.123862910590216
113.674987792969,-22.6749954223633,0.596944451332092,0.122974070953211
113.674987792969,-22.625,0.589722573757172,0.122429936206624
113.674987792969,-22.5749969482422,0.583004534244537,0.121935374978724
113.674987792969,-22.5249938964844,0.577763497829437,0.121695276512022
113.674987792969,-22.4749984741211,0.574369132518768,0.121809961802843
113.674987792969,-22.4249954223633,0.571770489215851,0.122268569344781
113.674987792969,-22.375,0.569439649581909,0.122885002782943
113.674987792969,-22.3249969482422,0.566818654537201,0.123588213739758
113.674987792969,-22.2749938964844,0.5636146068573,0.124280734989039
113.725006103516,-23.5749969482422,0.6769038438797,0.117809014249556
113.725006103516,-23.5249938964844,0.674856781959534,0.118023199719871
113.725006103516,-23.4749984741211,0.671473562717438,0.118249916963392
113.725006103516,-23.4249954223633,0.667938053607941,0.118561340594733
113.725006103516,-23.375,0.663193702697754,0.118726725641283
113.725006103516,-23.3249969482422,0.657518804073334,0.119085117175097
113.725006103516,-23.2749938964844,0.650943458080292,0.119425240762288
113.725006103516,-23.2249984741211,0.644531786441803,0.120086733226579
113.725006103516,-23.1749954223633,0.63847279548645,0.121093741853735
113.725006103516,-23.125,0.63349723815918,0.122066982458345
113.725006103516,-23.0749969482422,0.629812896251678,0.122736959877989
113.725006103516,-23.0249938964844,0.626980245113373,0.123348038918002
113.725006103516,-22.9749984741211,0.624089956283569,0.123756252124427
113.725006103516,-22.9249954223633,0.621126413345337,0.124013568655763
113.725006103516,-22.875,0.617382645606995,0.124362969381991
113.725006103516,-22.8249969482422,0.613034904003143,0.12447299701453
113.725006103516,-22.7749938964844,0.608323216438293,0.124292923164504
113.725006103516,-22.7249984741211,0.603525280952454,0.124008271523905
113.725006103516,-22.5249938964844,0.577363550662994,0.121512425246913
113.725006103516,-22.4749984741211,0.575157701969147,0.121600510345864
113.725006103516,-22.4249954223633,0.573602080345154,0.122076297774909
113.725006103516,-22.375,0.572002947330475,0.122509717693473
113.725006103516,-22.3249969482422,0.570270717144012,0.123067080953131
113.725006103516,-22.2749938964844,0.56745707988739,0.123580301447307
113.725006103516,-22.2249984741211,0.562970221042633,0.124324734588797
113.725006103516,-22.1749954223633,0.556725740432739,0.125126978050402
113.774993896484,-23.4749984741211,0.668669939041138,0.117859112709236
113.774993896484,-23.4249954223633,0.665323555469513,0.11815778504659
113.774993896484,-23.375,0.660653233528137,0.118333773901238
113.774993896484,-23.3249969482422,0.65497237443924,0.118692413588977
113.774993896484,-23.2749938964844,0.64864444732666,0.119049230299807
113.774993896484,-23.2249984741211,0.642439961433411,0.119733953789219
113.774993896484,-23.1749954223633,0.635965883731842,0.120923823225865
113.774993896484,-23.125,0.630541861057281,0.121947859030021
113.774993896484,-23.0749969482422,0.626253724098206,0.122545547302473
113.774993896484,-23.0249938964844,0.62348073720932,0.123023434495498
113.774993896484,-22.9749984741211,0.620478570461273,0.123482328368888
113.774993896484,-22.9249954223633,0.617555677890778,0.123802341943783
113.774993896484,-22.875,0.614398896694183,0.124323684706807
113.774993896484,-22.8249969482422,0.611188769340515,0.124863190428256
113.774993896484,-22.7749938964844,0.608579218387604,0.125301334815774
113.774993896484,-22.375,0.573574960231781,0.122517725429741
113.774993896484,-22.3249969482422,0.57198691368103,0.122848390534641
113.774993896484,-22.2749938964844,0.569372117519379,0.123290724905737
113.774993896484,-22.2249984741211,0.5651575922966,0.124028686956417
113.774993896484,-22.1749954223633,0.559338331222534,0.124836265727407
113.774993896484,-22.125,0.552578568458557,0.125790388935419
113.774993896484,-22.0249938964844,0.536317765712738,0.127714660368361
113.825012207031,-23.0749969482422,0.623119115829468,0.122553392784251
113.825012207031,-23.0249938964844,0.620552659034729,0.123030258728432
113.825012207031,-22.9749984741211,0.617655217647552,0.123445391611608
113.825012207031,-22.9249954223633,0.615159571170807,0.123692600642696
113.825012207031,-22.875,0.612716138362885,0.124189490699738
113.825012207031,-22.3249969482422,0.571807682514191,0.122891760205205
113.825012207031,-22.2749938964844,0.569234311580658,0.123260459671284
113.825012207031,-22.2249984741211,0.564925670623779,0.124017128710146
113.825012207031,-22.1749954223633,0.559180080890656,0.124957431653419
113.825012207031,-22.125,0.552734136581421,0.125925909611547
113.825012207031,-22.0749969482422,0.545636475086212,0.126891991929862
113.825012207031,-22.0249938964844,0.538392841815948,0.127746863112305
113.825012207031,-21.9749984741211,0.530560791492462,0.128486161376426
113.825012207031,-21.9249954223633,0.522456645965576,0.129092095994689
113.825012207031,-21.875,0.513634264469147,0.129658402340025
113.875,-22.1749954223633,0.55814403295517,0.125244288046197
113.875,-22.125,0.552361309528351,0.12618763564724
113.875,-22.0749969482422,0.545698225498199,0.127122507837311
113.875,-22.0249938964844,0.539092421531677,0.128079274839061
113.875,-21.9749984741211,0.532098948955536,0.128751189768196
113.875,-21.9249954223633,0.524914264678955,0.12925373009922
113.875,-21.875,0.51664662361145,0.129614784515537
113.875,-21.8249969482422,0.508189797401428,0.130052318062624
113.875,-21.7749938964844,0.499571263790131,0.130708083897879
113.924987792969,-22.0749969482422,0.543981909751892,0.12764216124477
113.924987792969,-22.0249938964844,0.538349032402039,0.128510251395903
113.924987792969,-21.9749984741211,0.531211793422699,0.129409093544958
113.924987792969,-21.9249954223633,0.524614155292511,0.12990554456044
113.924987792969,-21.875,0.517853021621704,0.130051707222194
113.924987792969,-21.8249969482422,0.510493636131287,0.130237612689454
113.924987792969,-21.7749938964844,0.502739071846008,0.130445756566137
113.924987792969,-21.7249984741211,0.494733840227127,0.131135204524503
113.975006103516,-21.9249954223633,0.523365318775177,0.131011366171607
113.975006103516,-21.875,0.518107950687408,0.130998061303481
113.975006103516,-21.8249969482422,0.512396037578583,0.130973312721665
113.975006103516,-21.7749938964844,0.505377948284149,0.130869765724319
113.975006103516,-21.7249984741211,0.498039692640305,0.131025215069491
113.975006103516,-21.6749954223633,0.490282207727432,0.13158677785711
114.024993896484,-21.875,0.516733646392822,0.135287774125891
114.024993896484,-21.8249969482422,0.513126492500305,0.132817564058216
114.024993896484,-21.7749938964844,0.507547378540039,0.132286457392686
114.024993896484,-21.7249984741211,0.501477420330048,0.131394773529926
114.075012207031,-22.2249984741211,0.608577132225037,0.153997186581988
114.075012207031,-21.8249969482422,0.514979064464569,0.138101076083473
114.075012207031,-21.7749938964844,0.510865926742554,0.135062011320542
114.075012207031,-21.7249984741211,0.505663454532623,0.132697896600134
114.125,-22.4749984741211,0.564559459686279,0.177162985398578
114.125,-22.4249954223633,0.567777872085571,0.174986293702126
114.125,-22.375,0.573641240596771,0.171568316984669
114.125,-22.3249969482422,0.582759916782379,0.166493741019777
114.125,-22.2749938964844,0.594774544239044,0.161451234177485
114.125,-22.2249984741211,0.606645464897156,0.156684951286728
114.125,-22.1749954223633,0.616619169712067,0.152432986494044
114.125,-22.0249938964844,0.64481121301651,0.140157460848268
114.125,-21.9749984741211,0.655673623085022,0.136557024185353
114.125,-21.9249954223633,0.665516197681427,0.132861248693376
114.125,-21.8249969482422,0.678002059459686,0.134938592920442
114.125,-21.7749938964844,0.51586252450943,0.139521795480929
114.125,-21.7249984741211,0.511052131652832,0.135139960286099
114.174987792969,-22.4749984741211,0.564249038696289,0.178722995502945
114.174987792969,-22.4249954223633,0.567584753036499,0.177195169053759
114.174987792969,-22.375,0.573206126689911,0.1741909031066
114.174987792969,-22.3249969482422,0.581162571907043,0.170419784265278
114.174987792969,-22.2749938964844,0.59219080209732,0.166134356870263
114.174987792969,-22.2249984741211,0.604098558425903,0.161533239505275
114.174987792969,-22.1749954223633,0.61562192440033,0.157011340508615
114.174987792969,-22.0249938964844,0.645337224006653,0.142148810195982
114.174987792969,-21.9749984741211,0.655420958995819,0.138059386224094
114.174987792969,-21.9249954223633,0.665727436542511,0.134685647715937
114.174987792969,-21.875,0.67575591802597,0.133468509980699
114.174987792969,-21.8249969482422,0.681394100189209,0.134713221434744
114.174987792969,-21.7749938964844,0.680091202259064,0.136190500838308
114.174987792969,-21.7249984741211,0.517207503318787,0.138833072895574
114.174987792969,-21.6749954223633,0.510088920593262,0.135104655618094
114.225006103516,-22.4749984741211,0.56374728679657,0.18213581825427
114.225006103516,-22.4249954223633,0.567235887050629,0.181570008216784
114.225006103516,-22.375,0.572733044624329,0.179284300592256
114.225006103516,-22.3249969482422,0.580084145069122,0.176168308112612
114.225006103516,-22.2749938964844,0.589508652687073,0.172405741037316
114.225006103516,-22.2249984741211,0.600146591663361,0.168051899514088
114.225006103516,-21.9749984741211,0.652198612689972,0.14069117313001
114.225006103516,-21.9249954223633,0.663247287273407,0.136891134812057
114.225006103516,-21.875,0.673973083496094,0.135074123140952
114.225006103516,-21.8249969482422,0.681402623653412,0.135381471321296
114.225006103516,-21.7749938964844,0.682817220687866,0.136394702885338
114.225006103516,-21.7249984741211,0.6783407330513,0.137442131969104
114.225006103516,-21.6749954223633,0.515367269515991,0.138535316818865
114.225006103516,-21.625,0.506994009017944,0.135023289763879
114.274993896484,-22.4249954223633,0.566168248653412,0.185803075133649
114.274993896484,-22.375,0.572046279907227,0.184231783570083
114.274993896484,-22.3249969482422,0.578518688678741,0.181926185454038
114.274993896484,-22.2749938964844,0.586353063583374,0.178856235071841
114.274993896484,-21.9249954223633,0.655200660228729,0.140226982124761
114.274993896484,-21.875,0.667019426822662,0.137497327128626
114.274993896484,-21.8249969482422,0.676761746406555,0.136881867217401
114.274993896484,-21.7749938964844,0.681092619895935,0.13708684235935
114.274993896484,-21.7249984741211,0.679163813591003,0.137678584481986
114.274993896484,-21.6749954223633,0.670717120170593,0.137701891862161
114.274993896484,-21.625,0.510399281978607,0.137821673852824
114.274993896484,-21.5749969482422,0.501137852668762,0.134983489692081
114.325012207031,-22.375,0.56916606426239,0.187914903211891
114.325012207031,-22.3249969482422,0.574556767940521,0.186857404805404
114.325012207031,-21.8249969482422,0.664645254611969,0.138998095255618
114.325012207031,-21.7749938964844,0.672968506813049,0.138256869026388
114.325012207031,-21.7249984741211,0.675541996955872,0.138141773327153
114.325012207031,-21.6749954223633,0.670415580272675,0.137846766032382
114.325012207031,-21.625,0.65948897600174,0.137266763499269
114.325012207031,-21.5749969482422,0.503418445587158,0.13692100872686
114.325012207031,-21.5249938964844,0.492916196584702,0.135035010264639
114.375,-21.875,0.634293138980865,0.145595505958053
114.375,-21.8249969482422,0.648392379283905,0.142316037308205
114.375,-21.7749938964844,0.660609483718872,0.140296856543378
114.375,-21.7249984741211,0.667720377445221,0.139165809131309
114.375,-21.6749954223633,0.666717112064362,0.138160337149611
114.375,-21.625,0.658450305461884,0.137343013564879
114.375,-21.5749969482422,0.644931972026825,0.136087574225774
114.375,-21.5249938964844,0.493950098752975,0.136327510437986
114.424987792969,-21.875,0.614459156990051,0.151879946839308
114.424987792969,-21.8249969482422,0.629241704940796,0.146810992515253
114.424987792969,-21.7749938964844,0.644320845603943,0.143007976350201
114.424987792969,-21.7249984741211,0.65607076883316,0.140553924920789
114.424987792969,-21.6749954223633,0.660118579864502,0.138605830711058
114.424987792969,-21.625,0.65587043762207,0.137356356610532
114.424987792969,-21.5749969482422,0.644027471542358,0.13596302958863
114.424987792969,-21.5249938964844,0.494489639997482,0.138039142590453
114.475006103516,-21.8249969482422,0.610536813735962,0.152271839152981
114.475006103516,-21.7749938964844,0.627048134803772,0.146659112768845
114.475006103516,-21.7249984741211,0.642715334892273,0.14260724593905
114.475006103516,-21.6749954223633,0.651337802410126,0.139583938950348
114.475006103516,-21.625,0.65168297290802,0.137684272933495
114.475006103516,-21.5749969482422,0.642598450183868,0.136019398707104
114.524993896484,-21.7749938964844,0.610299050807953,0.150803779622164
114.524993896484,-21.7249984741211,0.627850115299225,0.145316657301544
114.524993896484,-21.6749954223633,0.64055323600769,0.141082502325161
114.524993896484,-21.625,0.645554959774017,0.138361351373144
114.575012207031,-21.7249984741211,0.613276183605194,0.148800327998422
114.825012207031,-21.5249938964844,0.597213745117188,0.145789008753168
114.825012207031,-21.4749984741211,0.605165243148804,0.141794665912035
114.875,-21.5749969482422,0.568942546844482,0.156144214340036
114.875,-21.5249938964844,0.581561267375946,0.150513410896911
114.875,-21.4749984741211,0.591488301753998,0.145781640490475
114.875,-21.4249954223633,0.597809255123138,0.142122677678816
114.924987792969,-21.625,0.543800950050354,0.167158965337322
114.924987792969,-21.5749969482422,0.553495824337006,0.161388164903039
114.924987792969,-21.5249938964844,0.565010607242584,0.155664380093138
114.924987792969,-21.4749984741211,0.575495421886444,0.15047851663732
114.924987792969,-21.4249954223633,0.583297371864319,0.146066301675456
114.924987792969,-21.375,0.586771786212921,0.142231588618692
114.924987792969,-21.2749938964844,0.58414489030838,0.136390636978722
114.924987792969,-21.2249984741211,0.579740703105927,0.134176540850285
114.975006103516,-21.5749969482422,0.539806485176086,0.16643531031485
114.975006103516,-21.5249938964844,0.549823641777039,0.160931466237445
114.975006103516,-21.4749984741211,0.559895157814026,0.155639478801215
114.975006103516,-21.4249954223633,0.568026602268219,0.150731232776664
114.975006103516,-21.375,0.572685122489929,0.146171872081728
114.975006103516,-21.3249969482422,0.57521402835846,0.142256776242067
114.975006103516,-21.2749938964844,0.574308812618256,0.138761070079833
114.975006103516,-21.2249984741211,0.572224080562592,0.135875049477879
114.975006103516,-21.1749954223633,0.569205403327942,0.133387754966914
